Fecha,SKU,Precio_compra,Precio_venta,Cantidad,Cliente,Tipo_cliente,Vendedor,Promo_bavaria,SMMLV,IPC,Quincena,Prima,Festivo,Venta_7_dias
2024-02-01 09:00:00,1007,2988.42,4111.89,4,23,supermercado,4,0,1300000,10.49,1,0,0,7
2024-02-01 10:00:00,1091,3656.5,5329.65,8,33,bar,1,0,1300000,10.47,1,0,0,9
2024-02-01 11:00:00,1035,2670.42,3611.42,6,15,restaurante,5,0,1300000,10.39,1,0,0,7
2024-02-01 12:00:00,1089,2347.52,2868.26,3,14,bar,6,0,1300000,10.7,1,0,0,2
2024-02-01 13:00:00,1007,3424.03,4929.87,7,9,tienda_barrio,6,0,1300000,10.34,1,0,0,4
2024-02-01 14:00:00,1057,3651.96,5700.57,4,44,restaurante,1,0,1300000,10.3,1,0,0,8
2024-02-01 15:00:00,1059,2201.27,2978.95,3,37,bar,7,1,1300000,10.27,1,0,0,5
2024-02-01 16:00:00,1049,2479.75,3190.28,8,30,bar,8,1,1300000,10.04,1,0,0,5
2024-02-01 17:00:00,1027,2283.94,3145.06,7,29,tienda_barrio,5,0,1300000,10.48,1,0,0,6
2024-02-01 18:00:00,1091,2695.88,3287.21,4,23,supermercado,2,0,1300000,10.33,1,0,0,2
2024-02-01 19:00:00,1040,2900.7,4432.84,6,34,supermercado,2,0,1300000,10.45,1,0,0,4
2024-02-01 20:00:00,1099,3497.65,5353.28,8,7,restaurante,5,1,1300000,10.72,1,0,0,7
2024-02-01 21:00:00,1063,3302.3,4739.46,5,9,bar,7,0,1300000,10.27,1,0,0,3
2024-02-01 22:00:00,1026,3241.86,4348.12,5,4,supermercado,7,0,1300000,9.88,1,0,0,6
2024-02-01 23:00:00,1062,2704.75,4110.99,4,2,restaurante,4,1,1300000,10.45,1,0,0,2
2024-02-02 00:00:00,1016,3682.9,5236.62,10,27,bar,3,0,1300000,10.39,1,0,0,11
2024-02-02 01:00:00,1072,2942.57,4503.23,8,33,restaurante,9,0,1300000,10.21,1,0,0,13
2024-02-02 02:00:00,1032,3958.21,5749.63,9,32,tienda_barrio,7,0,1300000,10.43,1,0,0,8
2024-02-02 03:00:00,1083,3268.28,4947.4,11,44,restaurante,2,0,1300000,10.51,1,0,0,7
2024-02-02 04:00:00,1076,2252.53,3242.35,8,45,tienda_barrio,1,1,1300000,10.16,1,0,0,7
2024-02-02 05:00:00,1091,3352.36,4578.17,7,46,bar,2,0,1300000,10.29,1,0,0,11
2024-02-02 06:00:00,1028,2650.21,4195.76,5,37,bar,3,0,1300000,10.65,1,0,0,12
2024-02-02 07:00:00,1012,3372.65,4777.18,9,27,bar,5,0,1300000,10.21,1,0,0,10
2024-02-02 08:00:00,1045,2139.28,3084.92,12,28,restaurante,3,0,1300000,10.37,1,0,0,10
2024-02-02 09:00:00,1034,2349.76,3026.95,9,3,bar,9,0,1300000,9.83,1,0,0,6
2024-02-02 10:00:00,1005,3711.47,5382.6,9,36,bar,4,0,1300000,10.06,1,0,0,11
2024-02-02 11:00:00,1081,2454.36,3506.4,7,49,tienda_barrio,7,0,1300000,10.39,1,0,0,10
2024-02-02 12:00:00,1068,3674.08,4680.54,7,43,bar,4,0,1300000,10.6,1,0,0,5
2024-02-02 13:00:00,1046,2558.55,3131.24,10,8,bar,3,0,1300000,10.09,1,0,0,8
2024-02-02 14:00:00,1024,3285.76,4737.22,9,44,bar,1,0,1300000,10.37,1,0,0,10
2024-02-02 15:00:00,1065,3388.3,5101.01,11,41,supermercado,9,1,1300000,10.28,1,0,0,9
2024-02-02 16:00:00,1009,3025.31,4263.75,10,37,bar,1,0,1300000,10.55,1,0,0,4
2024-02-02 17:00:00,1055,2610.62,3369.55,12,49,restaurante,1,1,1300000,10.12,1,0,0,6
2024-02-02 18:00:00,1029,2425.29,3556.95,12,45,tienda_barrio,1,0,1300000,10.45,1,0,0,7
2024-02-02 19:00:00,1004,2066.38,2545.87,12,38,bar,5,1,1300000,10.23,1,0,0,7
2024-02-02 20:00:00,1032,2607.89,3590.37,13,22,restaurante,7,0,1300000,10.41,1,0,0,6
2024-02-02 21:00:00,1064,3306.33,4183.65,9,14,tienda_barrio,7,0,1300000,10.38,1,0,0,10
2024-02-02 22:00:00,1017,3876.61,4937.96,7,15,tienda_barrio,1,0,1300000,10.31,1,0,0,12
2024-02-02 23:00:00,1095,3742.41,4793.72,8,46,restaurante,6,0,1300000,10.46,1,0,0,7
2024-02-03 00:00:00,1048,3532.13,4784.92,8,4,restaurante,9,1,1300000,10.37,0,0,1,6
2024-02-03 01:00:00,1010,3576.89,4365.45,9,18,supermercado,6,1,1300000,10.34,0,0,1,7
2024-02-03 02:00:00,1084,3329.97,4525.82,10,1,supermercado,4,1,1300000,10.29,0,0,1,7
2024-02-03 03:00:00,1025,2520.57,3540.6,7,12,bar,9,1,1300000,10.38,0,0,1,9
2024-02-03 04:00:00,1062,3814.39,5314.66,9,41,supermercado,3,1,1300000,10.41,0,0,1,6
2024-02-03 05:00:00,1088,3341.46,4521.38,16,42,restaurante,4,1,1300000,10.17,0,0,1,13
2024-02-03 06:00:00,1085,3120.88,4792.61,6,17,supermercado,4,1,1300000,10.3,0,0,1,8
2024-02-03 07:00:00,1058,2221.98,2795.54,10,19,tienda_barrio,4,1,1300000,10.15,0,0,1,8
2024-02-03 08:00:00,1026,2894.11,4058.35,10,36,restaurante,6,1,1300000,10.36,0,0,1,6
2024-02-03 09:00:00,1048,2920.72,3577.35,5,48,bar,7,1,1300000,10.25,0,0,1,5
2024-02-03 10:00:00,1076,3729.13,4581.1,8,7,tienda_barrio,9,1,1300000,10.52,0,0,1,10
2024-02-03 11:00:00,1032,3093.3,4422.02,5,9,tienda_barrio,3,1,1300000,10.5,0,0,1,8
2024-02-03 12:00:00,1097,2760.8,3938.03,7,8,tienda_barrio,8,1,1300000,10.18,0,0,1,7
2024-02-03 13:00:00,1098,3953.6,6132.88,6,25,restaurante,8,1,1300000,10.37,0,0,1,9
2024-02-03 14:00:00,1000,2221.44,3161.44,6,7,restaurante,1,1,1300000,10.5,0,0,1,8
2024-02-03 15:00:00,1020,2845.1,4506.4,4,42,bar,5,1,1300000,10.33,0,0,1,7
2024-02-03 16:00:00,1054,2084.05,2541.45,10,8,supermercado,5,1,1300000,10.22,0,0,1,10
2024-02-03 17:00:00,1005,3479.81,4312.19,7,24,supermercado,8,1,1300000,10.15,0,0,1,7
2024-02-03 18:00:00,1091,3836.15,4671.0,12,17,supermercado,8,1,1300000,10.54,0,0,1,5
2024-02-03 19:00:00,1080,2560.07,3261.81,7,12,supermercado,2,1,1300000,10.55,0,0,1,6
2024-02-03 20:00:00,1068,3716.68,5264.71,9,46,tienda_barrio,3,1,1300000,10.33,0,0,1,11
2024-02-03 21:00:00,1094,2584.44,3768.71,6,31,restaurante,2,1,1300000,10.53,0,0,1,8
2024-02-03 22:00:00,1004,3821.54,4655.53,11,12,supermercado,1,1,1300000,9.78,0,0,1,9
2024-02-03 23:00:00,1002,3507.92,5536.86,9,2,tienda_barrio,2,1,1300000,10.64,0,0,1,5
2024-02-04 00:00:00,1052,3609.81,5547.79,8,12,restaurante,6,1,1300000,10.34,0,0,1,7
2024-02-04 01:00:00,1022,2036.01,2684.77,6,27,restaurante,1,1,1300000,10.4,0,0,1,7
2024-02-04 02:00:00,1052,3925.62,4831.95,14,46,restaurante,6,1,1300000,10.31,0,0,1,11
2024-02-04 03:00:00,1036,3453.34,4378.68,10,7,tienda_barrio,1,1,1300000,10.65,0,0,1,9
2024-02-04 04:00:00,1073,2609.5,3263.9,9,13,supermercado,2,1,1300000,10.16,0,0,1,6
2024-02-04 05:00:00,1073,3658.79,4570.98,9,36,restaurante,8,1,1300000,10.67,0,0,1,6
2024-02-04 06:00:00,1082,2563.04,3607.29,9,1,tienda_barrio,6,1,1300000,10.46,0,0,1,11
2024-02-04 07:00:00,1016,3745.51,4862.94,9,49,restaurante,9,1,1300000,10.5,0,0,1,12
2024-02-04 08:00:00,1084,2225.16,2988.96,8,35,bar,1,1,1300000,10.31,0,0,1,8
2024-02-04 09:00:00,1077,3407.37,5437.49,11,30,bar,5,1,1300000,10.12,0,0,1,8
2024-02-04 10:00:00,1072,3081.4,4541.14,9,31,tienda_barrio,7,1,1300000,10.56,0,0,1,8
2024-02-04 11:00:00,1000,2193.07,3464.16,11,17,supermercado,9,1,1300000,10.44,0,0,1,7
2024-02-04 12:00:00,1050,2483.79,3122.18,16,8,supermercado,9,1,1300000,10.65,0,0,1,8
2024-02-04 13:00:00,1044,2024.81,2739.28,7,3,restaurante,4,1,1300000,10.34,0,0,1,10
2024-02-04 14:00:00,1076,2937.54,4176.87,4,10,supermercado,4,1,1300000,10.3,0,0,1,9
2024-02-04 15:00:00,1003,2602.53,3202.94,7,34,supermercado,4,1,1300000,10.66,0,0,1,9
2024-02-04 16:00:00,1061,3196.71,3841.41,5,22,bar,3,1,1300000,10.76,0,0,1,7
2024-02-04 17:00:00,1064,2594.48,3809.15,10,4,tienda_barrio,8,1,1300000,10.38,0,0,1,10
2024-02-04 18:00:00,1031,2599.84,3787.26,7,32,bar,5,1,1300000,10.23,0,0,1,8
2024-02-04 19:00:00,1033,3486.39,4756.54,8,29,tienda_barrio,7,1,1300000,10.54,0,0,1,6
2024-02-04 20:00:00,1091,2096.29,2926.12,11,46,restaurante,6,1,1300000,10.33,0,0,1,9
2024-02-04 21:00:00,1094,3805.79,5199.38,9,11,bar,9,1,1300000,10.5,0,0,1,11
2024-02-04 22:00:00,1071,3704.53,4481.01,8,46,tienda_barrio,3,1,1300000,10.33,0,0,1,12
2024-02-04 23:00:00,1038,3335.61,4450.2,5,13,supermercado,6,1,1300000,10.7,0,0,1,4
2024-02-05 00:00:00,1025,3186.44,4049.43,6,4,tienda_barrio,3,0,1300000,10.24,0,0,0,6
2024-02-05 01:00:00,1033,3784.6,4690.52,5,2,supermercado,2,0,1300000,10.48,0,0,0,5
2024-02-05 02:00:00,1053,2370.66,3752.02,6,34,restaurante,3,1,1300000,10.29,0,0,0,7
2024-02-05 03:00:00,1002,2157.94,3106.88,3,43,supermercado,2,0,1300000,10.33,0,0,0,5
2024-02-05 04:00:00,1049,2479.02,3697.37,6,22,tienda_barrio,2,0,1300000,10.3,0,0,0,8
2024-02-05 05:00:00,1011,3589.16,4759.75,6,5,bar,7,1,1300000,10.53,0,0,0,3
2024-02-05 06:00:00,1064,2069.34,2808.63,4,9,tienda_barrio,3,0,1300000,10.57,0,0,0,4
2024-02-05 07:00:00,1053,3165.61,4098.74,7,20,bar,8,0,1300000,10.5,0,0,0,4
2024-02-05 08:00:00,1004,3990.88,4943.85,4,21,tienda_barrio,2,1,1300000,10.37,0,0,0,6
2024-02-05 09:00:00,1093,3711.39,4719.45,0,17,tienda_barrio,7,0,1300000,10.42,0,0,0,7
2024-02-05 10:00:00,1093,3042.89,4622.17,9,12,restaurante,3,0,1300000,10.57,0,0,0,10
2024-02-05 11:00:00,1056,2127.28,3129.27,1,28,supermercado,9,0,1300000,10.58,0,0,0,7
2024-02-05 12:00:00,1016,3662.75,5196.61,6,18,tienda_barrio,7,0,1300000,9.85,0,0,0,8
2024-02-05 13:00:00,1046,3197.96,4445.28,4,3,bar,9,1,1300000,10.34,0,0,0,3
2024-02-05 14:00:00,1022,2229.87,3498.61,5,5,supermercado,2,1,1300000,10.35,0,0,0,3
2024-02-05 15:00:00,1078,2187.71,2688.9,6,14,restaurante,6,0,1300000,10.53,0,0,0,9
2024-02-05 16:00:00,1084,3819.25,5011.77,8,48,supermercado,5,1,1300000,10.38,0,0,0,9
2024-02-05 17:00:00,1013,3338.4,4473.37,4,26,tienda_barrio,2,1,1300000,10.54,0,0,0,9
2024-02-05 18:00:00,1065,3658.57,5535.31,5,19,bar,4,0,1300000,10.18,0,0,0,8
2024-02-05 19:00:00,1074,3757.96,6001.48,10,41,bar,4,0,1300000,10.45,0,0,0,7
2024-02-05 20:00:00,1050,3143.54,4074.87,5,17,supermercado,8,0,1300000,10.57,0,0,0,3
2024-02-05 21:00:00,1037,3034.89,4703.24,7,39,bar,7,0,1300000,10.1,0,0,0,8
2024-02-05 22:00:00,1063,2860.85,4383.53,6,42,tienda_barrio,5,0,1300000,10.9,0,0,0,7
2024-02-05 23:00:00,1097,2633.89,3397.36,4,4,bar,9,0,1300000,10.63,0,0,0,6
2024-02-06 00:00:00,1037,2869.19,3901.33,3,42,bar,1,0,1300000,10.4,0,0,0,7
2024-02-06 01:00:00,1049,3547.76,4838.68,5,35,bar,4,1,1300000,10.23,0,0,0,5
2024-02-06 02:00:00,1097,3203.85,5098.25,4,24,tienda_barrio,5,1,1300000,10.36,0,0,0,5
2024-02-06 03:00:00,1081,3785.05,4815.93,4,41,restaurante,8,0,1300000,10.41,0,0,0,5
2024-02-06 04:00:00,1029,2886.76,4386.9,5,13,bar,3,1,1300000,10.49,0,0,0,6
2024-02-06 05:00:00,1078,3214.18,4286.68,2,33,restaurante,5,0,1300000,10.7,0,0,0,5
2024-02-06 06:00:00,1090,3262.62,4868.96,7,15,supermercado,3,0,1300000,10.3,0,0,0,8
2024-02-06 07:00:00,1050,3183.39,4354.89,3,15,supermercado,7,0,1300000,10.51,0,0,0,3
2024-02-06 08:00:00,1062,3405.27,4874.11,5,31,tienda_barrio,3,1,1300000,10.14,0,0,0,5
2024-02-06 09:00:00,1097,2474.87,3794.09,6,43,tienda_barrio,7,1,1300000,10.32,0,0,0,2
2024-02-06 10:00:00,1051,3024.73,4602.63,8,28,tienda_barrio,2,1,1300000,10.48,0,0,0,7
2024-02-06 11:00:00,1037,2208.45,3415.52,5,10,tienda_barrio,7,1,1300000,10.54,0,0,0,2
2024-02-06 12:00:00,1096,2769.02,3388.86,3,7,restaurante,9,0,1300000,10.25,0,0,0,7
2024-02-06 13:00:00,1087,2975.33,4394.03,3,33,tienda_barrio,5,1,1300000,10.31,0,0,0,7
2024-02-06 14:00:00,1078,3304.45,4150.37,5,7,restaurante,6,0,1300000,10.69,0,0,0,1
2024-02-06 15:00:00,1029,3901.06,5330.13,7,5,bar,3,0,1300000,10.64,0,0,0,7
2024-02-06 16:00:00,1050,3201.3,4544.04,5,26,bar,5,0,1300000,10.44,0,0,0,2
2024-02-06 17:00:00,1080,3487.19,4746.4,5,16,supermercado,5,0,1300000,9.96,0,0,0,5
2024-02-06 18:00:00,1004,3012.53,4241.17,10,8,supermercado,3,0,1300000,10.91,0,0,0,7
2024-02-06 19:00:00,1028,3268.21,5224.59,2,22,restaurante,8,0,1300000,10.4,0,0,0,8
2024-02-06 20:00:00,1003,2141.86,2686.08,6,34,tienda_barrio,6,0,1300000,10.34,0,0,0,7
2024-02-06 21:00:00,1009,2508.78,3688.36,7,40,supermercado,3,0,1300000,10.3,0,0,0,4
2024-02-06 22:00:00,1055,2723.71,3699.89,4,28,restaurante,1,0,1300000,10.48,0,0,0,8
2024-02-06 23:00:00,1016,2944.99,3690.67,11,46,supermercado,1,0,1300000,10.48,0,0,0,7
2024-02-07 00:00:00,1073,2091.3,2642.35,5,36,tienda_barrio,2,0,1300000,10.6,0,0,0,6
2024-02-07 01:00:00,1016,2280.05,3601.82,4,47,restaurante,5,1,1300000,10.22,0,0,0,8
2024-02-07 02:00:00,1083,2553.63,3962.83,1,7,supermercado,7,1,1300000,10.35,0,0,0,5
2024-02-07 03:00:00,1087,3943.07,6162.3,11,40,tienda_barrio,1,0,1300000,10.81,0,0,0,8
2024-02-07 04:00:00,1068,2662.69,4251.29,3,43,restaurante,1,1,1300000,10.45,0,0,0,2
2024-02-07 05:00:00,1033,2964.08,3803.88,2,28,restaurante,4,0,1300000,10.37,0,0,0,3
2024-02-07 06:00:00,1005,2392.2,3210.75,7,2,restaurante,6,0,1300000,10.22,0,0,0,3
2024-02-07 07:00:00,1052,3221.56,4728.24,5,9,bar,9,0,1300000,10.51,0,0,0,7
2024-02-07 08:00:00,1065,2561.37,3569.32,1,6,restaurante,1,0,1300000,10.62,0,0,0,9
2024-02-07 09:00:00,1076,2413.99,3300.78,6,1,supermercado,5,0,1300000,10.59,0,0,0,7
2024-02-07 10:00:00,1042,3033.15,4073.9,4,3,restaurante,9,0,1300000,10.36,0,0,0,1
2024-02-07 11:00:00,1074,2011.01,2890.85,9,10,restaurante,8,0,1300000,10.48,0,0,0,11
2024-02-07 12:00:00,1022,2015.33,2882.4,4,37,restaurante,7,0,1300000,10.75,0,0,0,3
2024-02-07 13:00:00,1054,2438.14,3083.23,9,44,restaurante,2,1,1300000,10.63,0,0,0,6
2024-02-07 14:00:00,1079,2073.44,2879.38,5,23,restaurante,9,0,1300000,10.26,0,0,0,9
2024-02-07 15:00:00,1094,2216.05,3149.87,2,33,bar,8,1,1300000,9.9,0,0,0,6
2024-02-07 16:00:00,1074,2677.72,3824.09,8,9,tienda_barrio,9,0,1300000,10.47,0,0,0,5
2024-02-07 17:00:00,1015,3605.17,4629.19,2,13,bar,9,1,1300000,10.57,0,0,0,4
2024-02-07 18:00:00,1007,3144.1,4706.43,7,28,supermercado,9,0,1300000,10.2,0,0,0,8
2024-02-07 19:00:00,1003,3025.34,3660.9,9,7,tienda_barrio,3,1,1300000,10.41,0,0,0,8
2024-02-07 20:00:00,1003,2586.98,3471.55,3,26,supermercado,7,1,1300000,10.36,0,0,0,4
2024-02-07 21:00:00,1055,3863.51,5841.96,3,16,restaurante,1,0,1300000,10.44,0,0,0,4
2024-02-07 22:00:00,1024,2794.03,3983.05,6,40,supermercado,9,0,1300000,10.31,0,0,0,3
2024-02-07 23:00:00,1066,2174.19,2836.15,7,26,bar,9,0,1300000,10.68,0,0,0,3
2024-02-08 00:00:00,1095,3234.13,4779.98,2,39,bar,3,1,1300000,10.45,0,0,0,8
2024-02-08 01:00:00,1066,2227.68,3178.8,9,32,restaurante,5,0,1300000,10.24,0,0,0,5
2024-02-08 02:00:00,1026,2690.45,4085.44,5,36,restaurante,8,0,1300000,10.6,0,0,0,2
2024-02-08 03:00:00,1092,3014.82,4504.17,5,42,tienda_barrio,6,0,1300000,10.17,0,0,0,4
2024-02-08 04:00:00,1031,3748.45,5412.92,3,1,bar,9,0,1300000,10.68,0,0,0,11
2024-02-08 05:00:00,1049,2987.09,4167.8,6,49,bar,3,0,1300000,10.62,0,0,0,4
2024-02-08 06:00:00,1060,3404.52,4266.79,6,21,tienda_barrio,7,1,1300000,10.7,0,0,0,7
2024-02-08 07:00:00,1050,3985.63,5199.39,4,13,bar,6,0,1300000,10.39,0,0,0,5
2024-02-08 08:00:00,1018,2262.98,3094.94,6,26,tienda_barrio,5,1,1300000,10.32,0,0,0,6
2024-02-08 09:00:00,1020,2549.46,3670.51,8,45,bar,4,0,1300000,10.44,0,0,0,4
2024-02-08 10:00:00,1004,2789.15,3920.1,4,9,supermercado,5,0,1300000,10.41,0,0,0,8
2024-02-08 11:00:00,1081,2843.66,3740.19,6,37,supermercado,4,0,1300000,10.29,0,0,0,6
2024-02-08 12:00:00,1091,2822.04,3393.75,4,23,tienda_barrio,3,1,1300000,10.31,0,0,0,3
2024-02-08 13:00:00,1041,3815.22,5335.57,9,1,tienda_barrio,7,0,1300000,10.35,0,0,0,7
2024-02-08 14:00:00,1060,3428.07,4505.34,5,2,restaurante,6,0,1300000,10.19,0,0,0,4
2024-02-08 15:00:00,1021,3215.81,4803.92,7,43,bar,4,0,1300000,10.56,0,0,0,3
2024-02-08 16:00:00,1020,2618.75,3167.58,2,28,supermercado,9,0,1300000,10.41,0,0,0,8
2024-02-08 17:00:00,1069,3647.58,5230.38,4,36,restaurante,1,1,1300000,10.36,0,0,0,7
2024-02-08 18:00:00,1000,3910.12,6164.65,4,31,bar,1,0,1300000,10.2,0,0,0,4
2024-02-08 19:00:00,1004,3642.4,4624.99,7,41,supermercado,9,0,1300000,10.19,0,0,0,6
2024-02-08 20:00:00,1011,2003.13,2781.67,3,5,bar,7,0,1300000,10.81,0,0,0,8
2024-02-08 21:00:00,1089,3272.8,4047.04,4,37,tienda_barrio,2,0,1300000,10.3,0,0,0,5
2024-02-08 22:00:00,1045,2102.27,3048.86,3,25,supermercado,5,0,1300000,10.55,0,0,0,5
2024-02-08 23:00:00,1033,2515.21,3572.13,3,8,supermercado,4,0,1300000,10.46,0,0,0,4
2024-02-09 00:00:00,1048,2119.05,2888.15,5,34,restaurante,1,0,1300000,9.87,0,0,0,10
2024-02-09 01:00:00,1077,3207.59,4518.05,13,39,bar,9,0,1300000,10.79,0,0,0,8
2024-02-09 02:00:00,1089,3373.18,5257.54,6,49,tienda_barrio,6,0,1300000,10.57,0,0,0,9
2024-02-09 03:00:00,1044,2228.98,2849.79,5,32,tienda_barrio,6,0,1300000,10.28,0,0,0,11
2024-02-09 04:00:00,1026,2767.68,3346.2,9,11,bar,4,0,1300000,10.42,0,0,0,8
2024-02-09 05:00:00,1072,2912.47,4498.79,7,47,bar,2,0,1300000,10.2,0,0,0,7
2024-02-09 06:00:00,1025,2738.11,3917.82,9,25,tienda_barrio,8,0,1300000,10.8,0,0,0,5
2024-02-09 07:00:00,1046,2242.05,3489.22,5,3,bar,8,0,1300000,10.25,0,0,0,9
2024-02-09 08:00:00,1085,2837.9,4083.11,7,45,restaurante,3,1,1300000,10.33,0,0,0,12
2024-02-09 09:00:00,1055,3502.36,5337.82,12,32,bar,7,0,1300000,10.29,0,0,0,9
2024-02-09 10:00:00,1093,2142.02,2938.57,13,35,restaurante,7,0,1300000,10.45,0,0,0,9
2024-02-09 11:00:00,1062,2160.36,3240.42,8,32,restaurante,5,0,1300000,10.71,0,0,0,7
2024-02-09 12:00:00,1047,2709.54,4241.02,5,34,bar,5,0,1300000,10.79,0,0,0,7
2024-02-09 13:00:00,1060,3883.45,5548.86,6,37,supermercado,8,1,1300000,10.35,0,0,0,10
2024-02-09 14:00:00,1080,3337.15,4245.9,10,5,supermercado,4,0,1300000,10.51,0,0,0,9
2024-02-09 15:00:00,1025,3357.34,4389.79,9,45,restaurante,1,0,1300000,10.45,0,0,0,11
2024-02-09 16:00:00,1035,2723.84,3485.04,7,28,bar,1,0,1300000,10.24,0,0,0,10
2024-02-09 17:00:00,1000,3187.32,4139.51,5,28,restaurante,9,1,1300000,10.92,0,0,0,12
2024-02-09 18:00:00,1007,2020.26,2671.93,10,8,bar,4,1,1300000,10.71,0,0,0,12
2024-02-09 19:00:00,1098,3272.19,4653.23,9,27,bar,1,0,1300000,10.48,0,0,0,12
2024-02-09 20:00:00,1051,3826.57,5491.88,10,16,tienda_barrio,2,1,1300000,10.75,0,0,0,13
2024-02-09 21:00:00,1078,3225.15,4420.39,10,18,supermercado,7,0,1300000,10.68,0,0,0,9
2024-02-09 22:00:00,1046,3747.4,5419.37,6,25,supermercado,2,0,1300000,10.46,0,0,0,7
2024-02-09 23:00:00,1055,3447.95,4250.05,6,48,tienda_barrio,1,0,1300000,10.5,0,0,0,8
2024-02-10 00:00:00,1085,2241.12,2768.04,7,1,tienda_barrio,9,1,1300000,10.74,0,0,1,8
2024-02-10 01:00:00,1013,3804.91,4827.41,8,8,tienda_barrio,5,1,1300000,10.25,0,0,1,9
2024-02-10 02:00:00,1089,2132.89,3001.47,5,21,restaurante,4,1,1300000,10.78,0,0,1,10
2024-02-10 03:00:00,1027,3067.93,3944.12,7,34,restaurante,4,1,1300000,10.4,0,0,1,7
2024-02-10 04:00:00,1086,2284.27,2999.96,10,24,restaurante,1,1,1300000,10.75,0,0,1,9
2024-02-10 05:00:00,1077,2023.41,2752.09,8,37,restaurante,3,1,1300000,10.44,0,0,1,16
2024-02-10 06:00:00,1087,2844.07,4336.49,9,26,restaurante,1,1,1300000,10.51,0,0,1,6
2024-02-10 07:00:00,1001,2590.08,3122.46,7,47,supermercado,5,1,1300000,10.44,0,0,1,10
2024-02-10 08:00:00,1025,2972.0,4338.38,12,14,supermercado,5,1,1300000,10.34,0,0,1,10
2024-02-10 09:00:00,1013,3154.4,4629.24,5,29,bar,9,1,1300000,10.39,0,0,1,5
2024-02-10 10:00:00,1058,2087.48,3171.85,9,30,supermercado,8,1,1300000,10.72,0,0,1,8
2024-02-10 11:00:00,1055,2246.01,3533.2,7,3,tienda_barrio,5,1,1300000,9.98,0,0,1,5
2024-02-10 12:00:00,1006,3117.28,3765.85,6,7,supermercado,5,1,1300000,10.2,0,0,1,7
2024-02-10 13:00:00,1002,2686.33,3388.84,9,36,tienda_barrio,7,1,1300000,10.3,0,0,1,6
2024-02-10 14:00:00,1022,3458.35,5375.9,10,11,supermercado,2,1,1300000,10.23,0,0,1,6
2024-02-10 15:00:00,1017,3304.58,4571.58,11,32,restaurante,7,1,1300000,10.75,0,0,1,4
2024-02-10 16:00:00,1037,3691.21,5263.06,12,12,supermercado,1,1,1300000,10.7,0,0,1,10
2024-02-10 17:00:00,1098,3384.99,4959.72,8,15,bar,5,1,1300000,10.57,0,0,1,7
2024-02-10 18:00:00,1014,2859.86,4208.65,7,38,restaurante,6,1,1300000,10.32,0,0,1,12
2024-02-10 19:00:00,1063,3345.93,5262.13,6,24,restaurante,1,1,1300000,10.72,0,0,1,7
2024-02-10 20:00:00,1088,2550.76,4078.1,10,1,bar,9,1,1300000,10.13,0,0,1,9
2024-02-10 21:00:00,1027,2612.63,3887.76,7,18,supermercado,9,1,1300000,10.88,0,0,1,6
2024-02-10 22:00:00,1073,3577.97,4704.63,11,46,supermercado,1,1,1300000,10.31,0,0,1,11
2024-02-10 23:00:00,1038,2892.84,4489.4,11,7,bar,4,1,1300000,10.4,0,0,1,9
2024-02-11 00:00:00,1056,3596.76,4386.93,4,42,restaurante,8,1,1300000,10.36,0,0,1,8
2024-02-11 01:00:00,1016,3644.84,4710.71,8,41,bar,2,1,1300000,10.24,0,0,1,6
2024-02-11 02:00:00,1085,3715.12,5791.7,7,2,tienda_barrio,8,1,1300000,10.84,0,0,1,14
2024-02-11 03:00:00,1089,3833.27,4992.74,6,40,tienda_barrio,9,1,1300000,10.61,0,0,1,10
2024-02-11 04:00:00,1043,2861.97,3686.96,5,31,supermercado,9,1,1300000,10.7,0,0,1,9
2024-02-11 05:00:00,1024,2637.73,3311.01,11,33,restaurante,1,1,1300000,10.21,0,0,1,9
2024-02-11 06:00:00,1016,3164.4,4884.71,11,30,tienda_barrio,9,1,1300000,10.49,0,0,1,9
2024-02-11 07:00:00,1012,2742.34,3839.34,6,31,bar,4,1,1300000,10.56,0,0,1,9
2024-02-11 08:00:00,1083,3202.15,4707.02,7,34,supermercado,8,1,1300000,10.51,0,0,1,8
2024-02-11 09:00:00,1024,3411.17,4419.6,15,7,supermercado,9,1,1300000,10.22,0,0,1,11
2024-02-11 10:00:00,1067,3376.81,5076.08,6,25,restaurante,3,1,1300000,10.67,0,0,1,9
2024-02-11 11:00:00,1009,2749.11,4134.67,6,16,tienda_barrio,6,1,1300000,10.48,0,0,1,11
2024-02-11 12:00:00,1066,2333.72,3092.27,7,22,supermercado,3,1,1300000,10.27,0,0,1,16
2024-02-11 13:00:00,1017,2861.06,3903.27,6,36,bar,1,1,1300000,10.09,0,0,1,7
2024-02-11 14:00:00,1099,2285.19,2933.9,7,27,tienda_barrio,6,1,1300000,10.58,0,0,1,4
2024-02-11 15:00:00,1085,3780.19,6012.86,9,17,supermercado,5,1,1300000,10.95,0,0,1,7
2024-02-11 16:00:00,1033,2691.75,3925.22,7,4,supermercado,3,1,1300000,10.26,0,0,1,5
2024-02-11 17:00:00,1007,2308.92,3633.82,6,35,tienda_barrio,4,1,1300000,10.49,0,0,1,10
2024-02-11 18:00:00,1039,2050.9,2709.97,11,41,tienda_barrio,2,1,1300000,10.68,0,0,1,7
2024-02-11 19:00:00,1082,3291.64,4979.45,5,22,restaurante,4,1,1300000,10.21,0,0,1,8
